	Brachythecium_salebrosum_AY184761	Climacium_americanum_CanadaNovaScotia_SB4491	Climacium_americanum_USAFlorida_SB4492	Climacium_americanum_USAGeorgia_SB4482	Climacium_americanum_USAGeorgia_SB4483	Climacium_americanum_USAGeorgia_SB4484	Climacium_americanum_USAIllinois_SB4485	Climacium_americanum_USAIndiana_SB4486	Climacium_americanum_USANewHampshire_SB4384	Climacium_americanum_USANewYork_SB4487	Climacium_americanum_USANorthCarolina_SB4382	Climacium_americanum_USATennessee_SB4490	Climacium_americanum_USATexas_SB4488	Climacium_americanum_USAVermont_SB4489	Climacium_dendroides_485	Climacium_dendroides_489	Climacium_dendroides_515	Climacium_dendroides_547	Climacium_dendroides_CanadaBritishColumbia_SB4376	Climacium_dendroides_CanadaManitoba_SB4494	Climacium_dendroides_CanadaQuebec_SB4493	Climacium_dendroides_CanadaYukonTerritory_SB4505	Climacium_dendroides_China_SB4385	Climacium_dendroides_CzechRepublic_SB4512	Climacium_dendroides_CzechRepublic_SB4513	Climacium_dendroides_Finland_SB4495	Climacium_dendroides_Iceland_SB4497	Climacium_dendroides_Ireland_SB4511	Climacium_dendroides_Mexico_SB4375	Climacium_dendroides_NewZealand_SB4500	Climacium_dendroides_NewZealand_SB4501	Climacium_dendroides_Russia_SB4378	Climacium_dendroides_Russia_SB4514	Climacium_dendroides_Russia_SB4515	Climacium_dendroides_Sweden_SB4496	Climacium_dendroides_USAColorado_SB4498	Climacium_dendroides_USAIdaho_SB4504	Climacium_dendroides_USAMontana_SB4503	Climacium_dendroides_USAWashington_SB4502	Climacium_japonicum_351	Climacium_japonicum_516	Climacium_japonicum_China_SB4380	Climacium_japonicum_Japan_SB4379	Climacium_kindbergii_USAAlabama_SB4506	Climacium_kindbergii_USAMississippi_SB4507	Climacium_kindbergii_USANorthCarolina_SB4377	Climacium_kindbergii_USANorthCarolina_SB4381	Climacium_kindbergii_USAOhio_SB4508	Climacium_kindbergii_USASouthCarolina_SB4509	Climacium_kindbergii_USAVirginia_SB4510	Pleuroziopsis_sp._MDP494
Climacium_dendroides_CanadaQuebec_SB4493	0.04407142202235761	0.01975097680221114	1.0107292806008865	0.0201489619454787	0.01975097680221114	0.019790066379896165	1.10497930358214	0.2702202877106949	0.002010725064943368	0.021754986010569317	0.005859404802595218	0.021754986010569317	0.019829310999467803	-0.0	0.0019442655087975416	0.0019442655087975416	0.0019442655087975416	0.0019442655087975416	0.0019442655087975416	-0.0	0.0	0.0019710918047021017	1.55473304629496	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.001951855363186273	0.0019442655087975416	0.0021818197205128766	-0.0	-0.0	-0.0	-0.0	1.1295186127955021	1.1258682650047043	0.0019442655087975416	0.011764947125774632	0.011764947125774632	0.013716907487485195	0.011741922804414766	1.5242746706683086	0.01975097680221114	0.02196350215888153	0.01975097680221114	0.0201489619454787	0.01975097680221114	0.01975097680221114	0.011764947125774632
Climacium_dendroides_CanadaYukonTerritory_SB4505	0.03564877283409382	0.009924530449930814	0.34884370838587514	0.009957472010263474	0.009981135901871347	0.00997165686093346	0.5728178138581205	0.4970254435885335	0.0009471193050299275	0.01039550427578017	0.004851245892317273	0.010405337954745098	0.010420123406637564	0.0004698512291488545	-0.0	-0.0	0.0004696305726398616	0.0014091126737849646	0.0009399969897254123	0.0004702931648064412	0.0019710918047021017	0.0	1.7286103836022946	0.0004738588058437436	0.0004685303916234553	0.0004696305726398616	0.001056710284002458	0.00046831097369238447	0.00048023052705268557	-0.0	-0.0	0.0012317801988699349	0.0004765687213567986	0.0004685303916234553	0.0005958292269678954	0.0004698512291488545	1.4147385388898004	1.3186331409348875	0.033067166746129306	0.008977898983012218	0.008498674507162476	0.008999160699525001	0.008982143285036737	1.2686718571727087	0.009962195807584711	0.010528661757044071	0.009966924089012074	0.010224697251169083	0.010425061232674332	0.009957472010263474	0.008510729623153043
Climacium_dendroides_China_SB4385	1.817653277558781	1.823430957769685	1.575381093995356	1.7026252657680034	1.8249494189104678	1.765063619094958	0.7795748624770525	1.7921973524877564	1.8211308019392414	1.8415393421183015	1.8466091076167432	1.8305050461083814	1.805337930128784	1.834070879110659	1.8330761125077806	1.842690963277448	1.837836577398234	1.8327509263285515	1.8365834442746198	1.7025222132821434	1.55473304629496	1.7286103836022946	0.0	1.703914579578929	1.733258274981087	1.7026252657680034	1.7421069790925028	1.834070879110659	1.8365834442746198	1.726183912786982	1.8262515025708486	1.7016119279942123	1.834070879110659	1.834070879110659	1.7079504637573169	1.875150049468123	0.508530864846699	0.5008720294317415	1.7927904723288695	1.8181930077170063	1.8272219215207484	1.8181368755444243	1.7289323656316413	0.5336449758228451	1.833540630640865	1.8097189322772769	1.8303273071917148	1.6987853802562345	1.8285294534099295	1.823430957769685	1.8322843489400926
Climacium_dendroides_CzechRepublic_SB4512	0.03598891302166561	0.009265096207246417	0.35456166549626666	0.0094847928633939	0.009534531711849325	0.009364878970196132	0.5584640124794545	0.4966907186977155	0.0004616094929533527	0.010038390776061055	0.004271487578292219	0.009722358367883238	0.00978122852665159	-0.0	0.00046267737432792493	0.00046054652966964055	0.0009252121450893593	0.0009247843341863167	0.00046310591159600696	-0.0	-0.0	0.0004738588058437436	1.703914579578929	0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.00047453339134463234	0.0004777070225197071	0.000595474425882384	-0.0	-0.0	-0.0	-0.0	1.3716986055779454	1.2874672823195232	0.032515051919820764	0.007908276093944145	0.007437309163352999	0.00741318776725626	0.007614278598013471	1.2419009362627798	0.009286606807815293	0.009736445054724959	0.009312551742145138	0.0096135904696707	0.00975850198195903	0.009338642054488613	0.008341142507896089
Climacium_dendroides_CzechRepublic_SB4513	0.03594768371163301	0.009026737518069679	0.350658468526035	0.009395675649497164	0.009400091717921477	0.00911726772272504	0.5798553140949138	0.4962461729897841	0.00045262524005026375	0.009859296909376963	0.004109599323469197	0.009354241526603031	0.009655305761982712	-0.0	0.00044957291920117055	0.00044339345069123904	0.0008906042311184758	0.0008894160544270988	0.00044536818410882554	-0.0	-0.0	0.0004685303916234553	1.733258274981087	-0.0	0.0	-0.0	-0.0	-0.0	-0.0	0.00046678078369959337	0.0004698512291488545	0.0005846813782760603	-0.0	-0.0	-0.0	-0.0	1.3824474139123473	1.3009507915410796	0.03197976606495981	0.008144876427006505	0.007690055309368684	0.008035791159304776	0.007814024171500646	1.2447311283005096	0.008933994859473765	0.00974237364339231	0.009096533584961089	0.009488167657320534	0.009506691341193646	0.009100672864544298	0.008021466837560939
Climacium_dendroides_Finland_SB4495	0.0349518801526844	0.009391263728427626	0.34743554075030775	0.009408936320248754	0.009493797653942598	0.009466834431774712	0.5656070064004	0.4962461729897841	0.0004702931648064412	0.009943327459238024	0.004337361486068558	0.009868563433133316	0.009882495925563792	-0.0	0.00046721695951077347	0.00046699876975836614	0.0009342885045012165	0.000933852260728781	0.00046941012328764265	-0.0	-0.0	0.0004696305726398616	1.7026252657680034	-0.0	-0.0	0.0	-0.0	-0.0	-0.0	0.0004698512291488545	0.0004761149183858491	0.0006145022875517917	-0.0	-0.0	-0.0	-0.0	1.4036180242021037	1.3089295901948714	0.03239112680098795	0.008454763091113232	0.007978798653791815	0.008470678277318212	0.008325159811827756	1.261111613195017	0.009431120815684002	0.009808067853310879	0.009431120815684002	0.009539079305831004	0.009891806130279766	0.009471317661134532	0.00799004893504902
Climacium_dendroides_Iceland_SB4497	0.03510695730411946	0.011619950743327997	1.3638207872326618	0.011781748883239164	0.011681652084936983	0.01166925945021744	1.2616479500373963	2.3999046583069377	0.001077199467043106	0.012671895954350535	0.0042268516246034985	0.012685291831546357	0.011706516489171186	-0.0	0.0010544817202783174	0.0010500526741508975	0.0021015775572298346	0.0020993715597108498	0.0010511564439663335	-0.0	-0.0	0.001056710284002458	1.7421069790925028	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.0010445684139776016	0.0010445684139776016	0.0011181515302543241	-0.0	-0.0	-0.0	-0.0	1.2877895209959234	1.2765879030841112	0.07456830567488973	0.011718988427310652	0.011706516489171186	0.01271216873532999	0.011558897790773506	1.882034629730044	0.011607688610132746	0.01239232098437462	0.011681652084936983	0.011756564205137102	0.011694071069877122	0.011681652084936983	0.012739159774307913
Climacium_dendroides_Ireland_SB4511	0.03594768371163301	0.009727988148371166	0.350658468526035	0.00938245230500445	0.009313552519693659	0.00910481591295791	0.7034680186219263	0.4970254435885335	0.00034924331248073926	0.009300226479804117	0.0048991192513412095	0.010011656144015895	0.009198228500371188	0.000341724575908481	0.0003455027125480153	0.0003418413915149797	0.0006857143334810897	0.0013711155555469424	0.00034502588302567065	-0.0	-0.0	0.00046831097369238447	1.834070879110659	-0.0	-0.0	-0.0	-0.0	0.0	-0.0	0.00046678078369959337	0.0003572279181610643	0.0005846813782760603	-0.0	-0.0	-0.0	-0.0	1.3817116189894536	1.3009507915410796	0.02433419559492417	0.011151326351073338	0.010445851308351526	0.009802917011627596	0.0078009618597116685	1.2461422293752886	0.008601998183036426	0.010762516522354751	0.009111197204712249	0.009488167657320534	0.009394694864385192	0.009437384220882042	0.020604252370706656
Climacium_dendroides_Mexico_SB4375	0.03404938569515534	0.009615516321796075	0.3597929409003021	0.00902909685224263	0.008975693530772398	0.008766633187734796	0.6941256428987862	0.4780030140855215	0.0003500992011291064	0.00903407694845817	0.004865069764053752	0.009830450860133823	0.009047154336956322	0.000349854233749135	0.00034875610951619053	0.0006899724497661181	0.0006928406959228287	0.0013853617423180442	0.0003439578138707903	-0.0	-0.0	0.00048023052705268557	1.8365834442746198	-0.0	-0.0	-0.0	-0.0	-0.0	0.0	0.0004783926170810975	0.00035671819935251736	0.0005785921212702252	-0.0	-0.0	-0.0	-0.0	1.375292751245315	1.3007538118945106	0.024950325737204286	0.010541283857733313	0.009837358506911188	0.009127189637257813	0.00787113671210324	1.2443069201444041	0.00844781898767382	0.010786702785607363	0.00878024544412443	0.009584794984799161	0.00926047619144599	0.009263775732403655	0.02029988596773233
Climacium_dendroides_NewZealand_SB4500	0.035407026497629585	0.009887148836158752	0.34794914942477834	0.009962195807584711	0.009962195807584711	0.009952752690672523	0.5786805632101913	0.4962461729897841	0.0009484667719941078	0.010356354731407454	0.004832490945699173	0.010366114446483068	0.010410261774304175	0.000468091761176802	-0.0	-0.0	0.000468091761176802	0.0014044947924689163	0.0009369145503239459	0.0004702931648064412	0.001951855363186273	-0.0	1.726183912786982	0.00047453339134463234	0.00046678078369959337	0.0004698512291488545	0.0010445684139776016	0.00046678078369959337	0.0004783926170810975	0.0	-0.0	0.0012340603360125751	0.00047475868019872713	0.00046678078369959337	0.0005930026005712202	0.0004678727537884118	1.4257731171584098	1.334050369658174	0.0329408552630873	0.008969422401019824	0.008490656718361649	0.008965190109706337	0.008939319177907733	1.2698327911186615	0.009924530449930814	0.010535186653490177	0.009929223036359305	0.010230850720132925	0.010390594403186872	0.009919842296938042	0.008482654043689834
Climacium_dendroides_NewZealand_SB4501	0.03338830238336348	0.010085396300344742	0.3563967860862415	0.009426675551335237	0.009343676191531295	0.009453410173453419	0.6932377820612878	0.4780030140855215	0.0007189934642915316	0.009343676191531295	0.005353341786219304	0.010489681481054879	0.009459257089497599	0.0007148815029514561	-0.0	-0.0	0.0003551977333736218	0.0017757792124466645	0.0007153929241590147	0.00047318613556994894	0.0019442655087975416	-0.0	1.8262515025708486	0.0004777070225197071	0.0004698512291488545	0.0004761149183858491	0.0010445684139776016	0.0003572279181610643	0.00035671819935251736	-0.0	0.0	0.0012205047445315283	0.0003576111642434182	0.0003572279181610643	0.0005836576170044348	0.00036044696116098213	1.4015545405282843	1.304291554303115	0.025102379484563973	0.011121945021841603	0.010395673664495297	0.009779204103675372	0.008802917959294065	1.2465612344396413	0.008985371639458426	0.011209295484543875	0.009303554413351962	0.01009116925063737	0.009743911863661206	0.009782747394022004	0.021013329584248258
Climacium_dendroides_Russia_SB4378	0.03999506605691402	0.010206281177908325	0.5022674666769842	0.010515636181453712	0.010355494462332528	0.010163567252319499	0.44782491528658996	0.33420433839585034	0.0011630163214416181	0.011187280140497732	0.005266259203014035	0.010489681481054879	0.010255538841989929	0.0005846813782760603	0.0011746282745587096	0.0017513142808851182	0.00176263300871522	0.001760564188728756	0.0011549569173650571	0.0006085193031594356	0.0021818197205128766	0.0012317801988699349	1.7016119279942123	0.000595474425882384	0.0005846813782760603	0.0006145022875517917	0.0011181515302543241	0.0005846813782760603	0.0005785921212702252	0.0012340603360125751	0.0012205047445315283	0.0	0.0005846813782760603	0.0005846813782760603	0.0006111224620059067	0.0005923001295004788	1.4009944863636925	1.283256522499646	0.04327218800491666	0.008261295173008072	0.007668175331894655	0.0075920445835271425	0.008241841181696404	1.2379133138359686	0.010019795392448646	0.010567932824440598	0.010139319433907872	0.010489681481054879	0.010237011600283619	0.010230850720132925	0.009300642341287867
Climacium_dendroides_Russia_SB4514	0.03607484609580851	0.009851202965001747	0.3581062454964453	0.009516384613739534	0.00942155160448423	0.009239414661831273	0.6963767628678948	0.48426689140513873	0.0003529411829839482	0.00942838477238339	0.004902550432007581	0.01012703082744529	0.009303554413351962	0.0003455027125480153	0.00034997667457272445	0.00034622043315348894	0.0006945248788943802	0.0013887285532419346	0.00034924331248073926	-0.0	-0.0	0.0004765687213567986	1.834070879110659	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.00047475868019872713	0.0003576111642434182	0.0005846813782760603	0.0	-0.0	-0.0	-0.0	1.379128383120133	1.3009507915410796	0.0246518083695033	0.01129698929878968	0.010582186137239918	0.009906972684882944	0.007805311108534224	1.241792142064946	0.008685679007722037	0.010762516522354751	0.009208001388475271	0.009499434335966148	0.009517223231998502	0.009554269333072286	0.02085185549206356
Climacium_dendroides_Russia_SB4515	0.03594768371163301	0.009727988148371166	0.350658468526035	0.00938245230500445	0.009313552519693659	0.00910481591295791	0.7034680186219263	0.4962461729897841	0.00034924331248073926	0.009303554413351962	0.0048991192513412095	0.010011656144015895	0.009198228500371188	0.000341724575908481	0.00034562212593214456	0.0003419582870137191	0.0006859495162051308	0.001371585706302394	0.0003451449669747683	-0.0	-0.0	0.0004685303916234553	1.834070879110659	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.00046678078369959337	0.0003572279181610643	0.0005846813782760603	-0.0	0.0	-0.0	-0.0	1.3806787022227074	1.3009507915410796	0.02433419559492417	0.011155213779881773	0.010449489827755589	0.009802917011627596	0.0078009618597116685	1.2451711461932229	0.008601998183036426	0.010762516522354751	0.009111197204712249	0.009488167657320534	0.009397964944676568	0.009437384220882042	0.020611450849607086
Climacium_dendroides_Sweden_SB4496	0.03503008082733315	0.009415580702395999	0.4791155430241671	0.009522048156804934	0.009550467292643972	0.0095561714887219	0.4593550618837178	0.33420433839585034	0.0005937067398894263	0.010145370535101495	0.004706820704118241	0.010007997794809358	0.009476927672761263	-0.0	0.0005884660953133635	0.0005853658833737056	0.0011753185559035674	0.001173938803562225	0.0005891594961253939	-0.0	-0.0	0.0005958292269678954	1.7079504637573169	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0005930026005712202	0.0005836576170044348	0.0006111224620059067	-0.0	-0.0	0.0	-0.0	1.443215763781611	1.3009507915410796	0.04076112881189952	0.008295561562254979	0.007699968916303462	0.008241841181696404	0.008236991991511096	1.2547823717915043	0.009410043065965351	0.009766160374536217	0.00944336693825567	0.009493797653942598	0.009448943877241205	0.009510727803906783	0.0082515567109986
Climacium_dendroides_USAColorado_SB4498	0.03594768371163301	0.00980635030474504	0.35346859457262314	0.009457880693947188	0.00939092452150019	0.00911726772272504	0.7130290818153137	0.4962461729897841	0.0003521953574934663	0.009323572138449917	0.004944102660015286	0.010098817699800686	0.009244013681013793	0.00034478796147972406	0.0003474232835721793	0.00034478796147972406	0.0006894967159943346	0.001378676858813257	0.00034778577020148064	-0.0	-0.0	0.0004698512291488545	1.875150049468123	-0.0	-0.0	-0.0	-0.0	-0.0	-0.0	0.0004678727537884118	0.00036044696116098213	0.0005923001295004788	-0.0	-0.0	-0.0	0.0	1.4134245533900902	1.3393738271960849	0.02453616285713117	0.011209923772979366	0.01050069655702241	0.009889476934891459	0.00787113671210324	1.278917957122741	0.008679647849552698	0.010884544778673368	0.009194975479399037	0.009590540273184008	0.00947381017942543	0.009513869645486766	0.02080039307468543
Climacium_dendroides_USAIdaho_SB4504	1.259229882655034	1.3678711361322082	1.605949442766131	1.3863995778133464	1.384682925309838	1.401526752728885	0.27817194403882217	1.7576472137252344	1.3698217438894678	1.4086001536388641	1.3664483780481704	1.3692572651296615	1.3718079241764372	1.3828873644305308	1.3833206473247828	1.3765520692199713	1.3836276640568297	1.3839251120324352	1.3763663847828673	1.384370017873748	1.1295186127955021	1.4147385388898004	0.508530864846699	1.3716986055779454	1.3824474139123473	1.4036180242021037	1.2877895209959234	1.3817116189894536	1.375292751245315	1.4257731171584098	1.4015545405282843	1.4009944863636925	1.379128383120133	1.3806787022227074	1.443215763781611	1.4134245533900902	0.0	0.022652228482668055	1.2282065920505971	1.383019274600046	1.3840697776775845	1.3780096602599619	1.4356080455980025	0.4338141861738891	1.370377074670341	1.4109433432843916	1.3606897187355478	1.4188588528051156	1.3626949975957683	1.3641984748101166	1.370996488261575
Climacium_dendroides_USAMontana_SB4503	1.2804451541459594	1.2884910630639392	1.582544524519387	1.290025401494805	1.282894182138274	1.3239128007530083	0.3540033403364089	1.5419178889555736	1.2882386228057496	1.3152990552291115	1.2925467948139981	1.2884910630639392	1.289000688917039	1.3009507915410796	1.3108663246474759	1.304291554303115	1.3134510809049886	1.3113469976060474	1.3007538118945106	1.2915425929066873	1.1258682650047043	1.3186331409348875	0.5008720294317415	1.2874672823195232	1.3009507915410796	1.3089295901948714	1.2765879030841112	1.3009507915410796	1.3007538118945106	1.334050369658174	1.304291554303115	1.283256522499646	1.3009507915410796	1.3009507915410796	1.3009507915410796	1.3393738271960849	0.022652228482668055	0.0	1.1106154009590052	1.3150871272125837	1.3185117906972699	1.3076472645993054	1.3228880108332337	0.5590749146588783	1.2897536473088047	1.2791695884819785	1.2872291164701108	1.2819067996342877	1.2859678052593706	1.2869709811619634	1.3050846602744155
Climacium_dendroides_USAWashington_SB4502	0.07889802765997572	0.03426900487639854	0.35293595579635295	0.04175742464929906	0.0338608651209589	0.04187805726362628	0.6415364840903719	0.4966907186977155	0.024750517219184514	0.0338608651209589	0.029397517063372115	0.03481408158183752	0.03391025979062803	0.024733424104681663	0.02449197223053943	0.02474229391818692	0.02519733080304071	0.02591117716491402	0.024248191589599264	0.032222264370178624	0.0019442655087975416	0.033067166746129306	1.7927904723288695	0.032515051919820764	0.03197976606495981	0.03239112680098795	0.07456830567488973	0.02433419559492417	0.024950325737204286	0.0329408552630873	0.025102379484563973	0.04327218800491666	0.0246518083695033	0.02433419559492417	0.04076112881189952	0.02453616285713117	1.2282065920505971	1.1106154009590052	0.0	0.03522370645028676	0.03448048825494448	0.03343274215866572	0.04771179756318515	1.2477466729161808	0.03324644033042283	0.04170923414760834	0.03377476988498597	0.05060838540696423	0.03397352665425038	0.03410915516158099	0.04477298379599193
Climacium_japonicum_351	0.03350173133562053	0.01412304883413403	0.3535306596858584	0.01115780690522561	0.013558884977782862	0.010835402908328495	0.7090979356702181	0.4995784187621528	0.011170790637150822	0.01353473748591718	0.009477135578602688	0.014398194731294733	0.013496279896680966	0.011522573007577648	0.011340422245368917	0.011336526383411873	0.011694802420794438	0.011682746816565339	0.011442663010374022	0.008427054950194381	0.011764947125774632	0.008977898983012218	1.8181930077170063	0.007908276093944145	0.008144876427006505	0.008454763091113232	0.011718988427310652	0.011151326351073338	0.010541283857733313	0.008969422401019824	0.011121945021841603	0.008261295173008072	0.01129698929878968	0.011155213779881773	0.008295561562254979	0.011209923772979366	1.383019274600046	1.3150871272125837	0.03522370645028676	0.0	0.0006766663366417435	0.0024151832256986997	-0.0	1.2483844185513782	0.01295399223495432	0.014443052017771973	0.01336338248759534	0.01196436139640895	0.013766711970321999	0.013791053354872025	0.022314254853995484
Climacium_japonicum_516	0.03343171844152833	0.01341054432739423	0.3529808858013112	0.010684603123652233	0.012839115248835492	0.010371426358786413	0.7095865286452616	0.49835741727147426	0.010467720513013905	0.012811699433156052	0.00877100395059049	0.013684590170853455	0.012779861931758342	0.010815398490553789	0.010644564622875571	0.010637259403873894	0.010982921352612581	0.010975387354563442	0.010736733809940396	0.007956392870110556	0.011764947125774632	0.008498674507162476	1.8272219215207484	0.007437309163352999	0.007690055309368684	0.007978798653791815	0.011706516489171186	0.010445851308351526	0.009837358506911188	0.008490656718361649	0.010395673664495297	0.007668175331894655	0.010582186137239918	0.010449489827755589	0.007699968916303462	0.01050069655702241	1.3840697776775845	1.3185117906972699	0.03448048825494448	0.0006766663366417435	0.0	0.001724336890150192	0.0005610623040783973	1.2493636844026559	0.012243742060498684	0.013532166829139554	0.012654078734526397	0.011361588609291833	0.013059153464220397	0.013082240939379304	0.02160679105905471
Climacium_japonicum_China_SB4380	0.03294970498594353	0.013133321863631624	0.3543959663772036	0.01113192977844664	0.012609880324600954	0.010815870183994592	0.7029915468929039	0.49858346418176325	0.00984081597202291	0.012655476845001233	0.008071197323367883	0.01331188612821169	0.012569123473752518	0.00980635030474504	0.01013410875794142	0.010370023485108761	0.010409604995802681	0.010402385898112876	0.010053305137796495	0.008360513885180535	0.013716907487485195	0.008999160699525001	1.8181368755444243	0.00741318776725626	0.008035791159304776	0.008470678277318212	0.01271216873532999	0.009802917011627596	0.009127189637257813	0.008965190109706337	0.009779204103675372	0.0075920445835271425	0.009906972684882944	0.009802917011627596	0.008241841181696404	0.009889476934891459	1.3780096602599619	1.3076472645993054	0.03343274215866572	0.0024151832256986997	0.001724336890150192	0.0	0.0022119831702181432	1.2363762205444033	0.011937057135576034	0.012948677042200117	0.012278103954407961	0.01192868087974835	0.012779861931758342	0.01279348717843247	0.020899993975292745
Climacium_japonicum_Japan_SB4379	0.03557979380367043	0.011417917950475516	0.4861367813938942	0.01180197444886103	0.011993059866963404	0.01135955074071215	0.48504660095272273	0.3391141665606131	0.008033741696195744	0.012537605395878875	0.007253171649570853	0.011666901928978127	0.011603402975437407	0.007822756709154334	0.008484253371545682	0.008379975448593893	0.008936989007909651	0.007805311108534224	0.008431792011700428	0.008227310709681666	0.011741922804414766	0.008982143285036737	1.7289323656316413	0.007614278598013471	0.007814024171500646	0.008325159811827756	0.011558897790773506	0.0078009618597116685	0.00787113671210324	0.008939319177907733	0.008802917959294065	0.008241841181696404	0.007805311108534224	0.0078009618597116685	0.008236991991511096	0.00787113671210324	1.4356080455980025	1.3228880108332337	0.04771179756318515	-0.0	0.0005610623040783973	0.0022119831702181432	0.0	1.2617497012896581	0.01119423766250678	0.011520032471202674	0.011483477928336136	0.011914468191607509	0.01145716379791949	0.01147688807012783	0.008917065842839803
Climacium_kindbergii_USAAlabama_SB4506	1.5828016370079778	1.2378618510828727	1.1776256314539477	1.2544960798692362	1.2392157752529158	1.2801117655562975	0.6827586397420339	1.230854252641421	1.2453557540290825	1.263081984891115	1.239235049590181	1.2407649304090165	1.253510196774485	1.2487221783349578	1.257455906655466	1.2437593810704866	1.2599896928491865	1.258443244934442	1.2469646358273354	1.2452632269384378	1.5242746706683086	1.2686718571727087	0.5336449758228451	1.2419009362627798	1.2447311283005096	1.261111613195017	1.882034629730044	1.2461422293752886	1.2443069201444041	1.2698327911186615	1.2465612344396413	1.2379133138359686	1.241792142064946	1.2451711461932229	1.2547823717915043	1.278917957122741	0.4338141861738891	0.5590749146588783	1.2477466729161808	1.2483844185513782	1.2493636844026559	1.2363762205444033	1.2617497012896581	0.0	1.2404011530212444	1.2337838016015086	1.2404011530212444	1.2497879921303547	1.2389057749197143	1.2341257954515454	1.2466756567344122
Climacium_kindbergii_USAMississippi_SB4507	0.037472449332931104	0.0010366276702137357	0.35380568529647	-0.0	0.00035570311314122563	-0.0	0.6946281303553966	0.48436455782886256	0.009159343522128025	0.0003558296828695428	0.004546528262054662	0.001372998095117943	0.0003513292018806049	0.008960474186614248	0.009069877975433384	0.008972843708477375	0.009352389978485136	0.009339449636934092	0.009060395934742501	0.009369266129390624	0.01975097680221114	0.009962195807584711	1.833540630640865	0.009286606807815293	0.008933994859473765	0.009431120815684002	0.011607688610132746	0.008601998183036426	0.00844781898767382	0.009924530449930814	0.008985371639458426	0.010019795392448646	0.008685679007722037	0.008601998183036426	0.009410043065965351	0.008679647849552698	1.370377074670341	1.2897536473088047	0.03324644033042283	0.01295399223495432	0.012243742060498684	0.011937057135576034	0.01119423766250678	1.2404011530212444	0.0	0.0013315582725348992	0.0003480278484724953	-0.0	0.0006923610000116501	0.0006950075789835459	0.02388960748640547
Climacium_kindbergii_USANorthCarolina_SB4377	0.03865023758638717	0.002670229789892903	0.4853148053875581	-0.0	0.0013404829305718137	-0.0	0.6056884594203049	0.32596626929971495	0.011189227374715827	0.0018015321678140272	0.006217652190355265	0.0026396859629233835	0.0013386884410901034	0.010762516522354751	0.01126485580671407	0.011661170780635402	0.011724273020256106	0.011713708596265247	0.011239532988042956	0.00959629245344004	0.02196350215888153	0.010528661757044071	1.8097189322772769	0.009736445054724959	0.00974237364339231	0.009808067853310879	0.01239232098437462	0.010762516522354751	0.010786702785607363	0.010535186653490177	0.011209295484543875	0.010567932824440598	0.010762516522354751	0.010762516522354751	0.009766160374536217	0.010884544778673368	1.4109433432843916	1.2791695884819785	0.04170923414760834	0.014443052017771973	0.013532166829139554	0.012948677042200117	0.011520032471202674	1.2337838016015086	0.0013315582725348992	0.0	0.0017704345783910599	-0.0	0.0017798881091667736	0.0004467609960847787	0.028678960545679973
Climacium_kindbergii_USANorthCarolina_SB4381	0.03622863379694978	0.0006957328884811309	0.3521659351948322	-0.0	0.0007018365233178505	-0.0	0.6819915469185461	0.48704458566347664	0.009467166377280758	0.0007072969992553966	0.004914597506072711	0.0010362695949114862	0.0007070469531427215	0.009463847969408596	0.009463847969408596	0.009707751388721608	0.009748309456477587	0.009741526260150664	0.009349151532421085	0.009312551742145138	0.01975097680221114	0.009966924089012074	1.8303273071917148	0.009312551742145138	0.009096533584961089	0.009431120815684002	0.011681652084936983	0.009111197204712249	0.00878024544412443	0.009929223036359305	0.009303554413351962	0.010139319433907872	0.009208001388475271	0.009111197204712249	0.00944336693825567	0.009194975479399037	1.3606897187355478	1.2872291164701108	0.03377476988498597	0.01336338248759534	0.012654078734526397	0.012278103954407961	0.011483477928336136	1.2404011530212444	0.0003480278484724953	0.0017704345783910599	0.0	-0.0	0.0003479067672266491	0.0010482181999784796	0.024119519988813832
Climacium_kindbergii_USAOhio_SB4508	0.038025288319163464	-0.0	0.48353987847722196	-0.0	-0.0	-0.0	0.442617250693078	0.32596626929971495	0.01018793132610939	0.0005979669441733557	0.006545063353677896	0.000589854532960032	-0.0	0.009499434335966148	0.010157494431336938	0.010121209363026754	0.01075929987987544	0.009544769902404701	0.01018793132610939	0.00953339549077851	0.0201489619454787	0.010224697251169083	1.6987853802562345	0.0096135904696707	0.009488167657320534	0.009539079305831004	0.011756564205137102	0.009488167657320534	0.009584794984799161	0.010230850720132925	0.01009116925063737	0.010489681481054879	0.009499434335966148	0.009488167657320534	0.009493797653942598	0.009590540273184008	1.4188588528051156	1.2819067996342877	0.05060838540696423	0.01196436139640895	0.011361588609291833	0.01192868087974835	0.011914468191607509	1.2497879921303547	-0.0	-0.0	-0.0	0.0	-0.0	-0.0	0.012545095353985132
